id,sentiment
"9964_3",0.030086278915405273
"10404_4",0.22608214616775513
"12369_10",0.9742368459701538
"6423_1",0.006232202053070068
"9942_8",0.34435218572616577
"1519_1",0.0019179582595825195
"100_10",0.9584900140762329
"3216_10",0.8958746194839478
"3909_10",0.35787200927734375
"5034_7",0.9777021408081055
"14_8",0.9955374002456665
"5891_3",0.016640901565551758
"8496_10",0.998882532119751
"7429_1",0.002840667963027954
"9457_1",0.005497336387634277
"9602_8",0.9914470911026001
"4198_1",0.006192058324813843
"154_2",0.16449937224388123
"5070_2",0.0008549094200134277
"4207_8",0.6218820214271545
"7758_8",0.9601556658744812
"4439_9",0.9756107330322266
"12042_1",0.007127970457077026
"7244_1",0.0017833411693572998
"6854_1",0.004360884428024292
"11932_10",0.9641498327255249
"4151_10",0.9387598633766174
"7265_1",0.0067456066608428955
"10272_7",0.9845904111862183
"4256_4",0.5091984868049622
"1225_7",0.7858594655990601
"956_10",0.992605984210968
"6389_2",0.0027393698692321777
"1365_4",0.1495039463043213
"4752_7",0.9661824703216553
"276_10",0.810321033000946
"8766_9",0.8129517436027527
"11225_10",0.8498725891113281
"6920_1",0.008124828338623047
"11536_1",0.0012122690677642822
"1923_9",0.9739446640014648
"11460_10",0.7449241876602173
"10054_7",0.6118468046188354
"10845_1",0.005381375551223755
"10231_4",0.1309298574924469
"9430_8",0.9800180792808533
"3226_2",0.005442887544631958
"4298_3",0.10620912909507751
"10635_4",0.21199584007263184
"10567_4",0.002479255199432373
"5460_10",0.9307154417037964
"7310_7",0.38166385889053345
"10330_2",0.0010668933391571045
"5151_9",0.9850344061851501
"11_3",0.7617852687835693
"1448_8",0.05635592341423035
"10130_8",0.8506953716278076
"2199_3",0.0015427470207214355
"1761_10",0.974858820438385
"2782_1",0.013213247060775757
"7618_10",0.9843749403953552
"85_10",0.6803581714630127
"5730_3",0.06736090779304504
"3641_1",0.6497161388397217
"8190_9",0.97830730676651
"9533_10",0.993201494216919
"9508_1",0.001597583293914795
"237_8",0.9858994483947754
"3981_7",0.7232620716094971
"7194_9",0.8571090698242188
"10584_8",0.034866005182266235
"248_2",0.00626981258392334
"8358_4",0.018773585557937622
"1218_1",0.002487659454345703
"4191_10",0.0038755834102630615
"3090_8",0.7797645330429077
"11923_2",0.3713873624801636
"1640_8",0.5000961422920227
"9972_3",0.00907239317893982
"11818_4",0.5187931060791016
"4350_10",0.9873293042182922
"877_10",0.8560928106307983
"10017_8",0.6070037484169006
"7975_10",0.9924939274787903
"8436_1",0.19400590658187866
"6024_7",0.26300331950187683
"3112_1",0.02630019187927246
"951_10",0.8559224605560303
"1622_1",0.004697680473327637
"191_3",0.8462057113647461
"5669_1",0.0031394660472869873
"1891_4",0.03674837946891785
"12173_9",0.9737398624420166
"7887_7",0.5012471079826355
"3256_10",0.940349817276001
"5419_1",0.0007464885711669922
"7635_1",0.008278429508209229
"8297_2",0.07469108700752258
"7137_8",0.8725333213806152
"7562_3",0.523991048336029
"9944_1",0.010219573974609375
"4288_1",0.006762832403182983
"8087_1",0.0812513530254364
"4771_10",0.9549537897109985
"10482_10",0.9609692692756653
"5324_10",0.9902039766311646
"3080_1",0.0016262829303741455
"10923_7",0.8098586797714233
"1753_7",0.9741405844688416
"317_10",0.9733164310455322
"12474_8",0.8796383142471313
"773_8",0.9928800463676453
"388_1",0.08282631635665894
"12141_2",0.6523770689964294
"5667_1",0.30661070346832275
"1071_9",0.9833794832229614
"2897_10",0.9763991236686707
"9481_4",0.21138039231300354
"12025_1",0.007657408714294434
"8879_7",0.7858682870864868
"5683_1",0.07086235284805298
"7026_1",0.00214993953704834
"2439_1",0.046724915504455566
"3631_7",0.8594391942024231
"1650_9",0.9508720636367798
"5378_7",0.993449330329895
"9745_1",0.0003357231616973877
"11563_8",0.9715273380279541
"299_8",0.9652457237243652
"9471_2",0.5742608308792114
"1866_1",0.022134453058242798
"2639_4",0.08129432797431946
"5122_1",0.05509123206138611
"12341_7",0.6814995408058167
"2936_8",0.9956177473068237
"8647_10",0.2146100401878357
"4255_9",0.9576109647750854
"7262_8",0.2273436188697815
"8413_10",0.8215397596359253
"10080_1",0.02211982011795044
"3973_1",0.7401091456413269
"8752_9",0.9978139400482178
"4018_2",0.6671292781829834
"7669_1",0.012499511241912842
"10421_4",0.03905782103538513
"7854_8",0.8375188112258911
"162_8",0.02454245090484619
"11614_9",0.8653627634048462
"11343_8",0.9628564119338989
"1708_7",0.39986830949783325
"7115_4",0.8926405906677246
"10498_10",0.07020172476768494
"2944_8",0.987531840801239
"10474_3",0.1130194365978241
"1263_1",0.021343976259231567
"1693_4",0.8547135591506958
"9600_9",0.045925676822662354
"11173_2",0.2768218517303467
"3961_2",0.11439833045005798
"8011_1",0.9167906045913696
"7386_8",0.5411167740821838
"8787_8",0.9592777490615845
"12349_9",0.9782543182373047
"1776_4",0.01317906379699707
"5885_4",0.9003474712371826
"220_4",0.03167983889579773
"5547_8",0.9833165407180786
"2853_1",0.05714523792266846
"2157_2",0.32678571343421936
"11667_2",0.05437004566192627
"194_7",0.8831712007522583
"1633_1",0.010598570108413696
"6897_2",0.007763475179672241
"11568_2",0.19449058175086975
"9219_1",0.2197732925415039
"477_8",0.9739108085632324
"8980_3",0.9823158383369446
"4612_10",0.6703566312789917
"8030_10",0.9969509840011597
"1846_8",0.9965337514877319
"2786_8",0.9802596569061279
"2634_1",0.04314613342285156
"3110_8",0.987959623336792
"11587_8",0.8781037926673889
"11262_8",0.7254182696342468
"5680_7",0.33721446990966797
"4583_4",0.3144340515136719
"1451_1",0.026154130697250366
"4244_4",0.009314119815826416
"6176_4",0.005775779485702515
"8851_10",0.9876559972763062
"908_9",0.9944584965705872
"7494_9",0.15774551033973694
"8061_3",0.0036123692989349365
"789_1",0.25671303272247314
"2374_7",0.9229575395584106
"11225_3",0.0032548606395721436
"4467_4",0.006405889987945557
"8516_10",0.7281833291053772
"4121_10",0.9423910975456238
"10267_7",0.6848162412643433
"6040_8",0.5766114592552185
"8338_7",0.8987317085266113
"2903_7",0.9973910450935364
"6662_9",0.902294397354126
"5333_10",0.8212666511535645
"7470_4",0.19868698716163635
"8813_1",0.03591287136077881
"4514_3",0.12473148107528687
"9584_7",0.09487828612327576
"11706_8",0.9876295924186707
"11538_8",0.8554546236991882
"4210_1",0.0008741915225982666
"8984_1",0.014701694250106812
"3431_4",0.028930068016052246
"4973_10",0.9824122786521912
"12260_1",0.0015489459037780762
"4267_10",0.9903435707092285
"9906_9",0.9607294797897339
"670_7",0.9928667545318604
"6270_3",0.07800260186195374
"5164_4",0.05109789967536926
"9741_2",0.009165406227111816
"3761_8",0.6638695001602173
"2651_2",0.3348941206932068
"7448_10",0.9301580190658569
"7184_9",0.9122312068939209
"1313_9",0.5014747381210327
"10654_8",0.9939702153205872
"7151_1",0.016644418239593506
"2320_10",0.854060173034668
"12033_7",0.35689523816108704
"6429_1",0.09969723224639893
"1420_4",0.8486033082008362
"3002_7",0.17449921369552612
"1299_1",0.0029440224170684814
"7897_9",0.9929570555686951
"1529_4",0.013960450887680054
"9760_2",0.08136013150215149
"11318_1",0.0026462674140930176
"2217_3",0.06776586174964905
"11641_2",0.06978064775466919
"7238_10",0.9970536231994629
"7710_8",0.9857276082038879
"12011_8",0.7650540471076965
"4495_7",0.9901516437530518
"11144_4",0.0941513180732727
"5625_2",0.0413384735584259
"2926_7",0.3607945144176483
"8538_8",0.9039543867111206
"8875_10",0.894015908241272
"10881_10",0.9813442230224609
"1662_7",0.9913665056228638
"4560_9",0.8273714780807495
"6714_4",0.007889986038208008
"9059_10",0.9954580068588257
"6631_10",0.5492466688156128
"8520_1",0.002902090549468994
"918_4",0.7410461902618408
"3102_10",0.7122111916542053
"3611_2",0.005909085273742676
"8434_10",0.9835308790206909
"681_7",0.9938220977783203
"7386_4",0.003549516201019287
"7566_9",0.04043900966644287
"10110_10",0.40275028347969055
"10486_10",0.985216498374939
"1492_3",0.26646167039871216
"11823_1",0.019625455141067505
"2331_9",0.9205794930458069
"2200_2",0.009495466947555542
"9547_1",0.02134406566619873
"785_2",0.0029065310955047607
"5101_4",0.13461557030677795
"5657_10",0.7257894277572632
"6902_7",0.2147614061832428
"1490_9",0.7776596546173096
"7148_9",0.7272418737411499
"7387_8",0.9566893577575684
"8277_9",0.9428777694702148
"6912_7",0.9221788048744202
"170_2",0.7478137016296387
"7702_10",0.9939661026000977
"4393_3",0.0068528056144714355
"2608_3",0.8223385214805603
"4931_8",0.9703420400619507
"10589_10",0.9063190817832947
"8623_4",0.02880433201789856
"6057_2",0.026975810527801514
"2704_9",0.9915679693222046
"1790_2",0.15168440341949463
"12370_1",0.0034010112285614014
"159_1",0.016619086265563965
"343_9",0.9967712163925171
"2128_9",0.9970220327377319
"11181_8",0.9226739406585693
"11775_10",0.9822348356246948
"3514_10",0.7375067472457886
"6993_2",0.0052062273025512695
"2866_9",0.4239199459552765
"1000_9",0.9902036190032959
"11772_7",0.4318322241306305
"3355_9",0.11112871766090393
"8519_8",0.35710275173187256
"7879_3",0.055403172969818115
"4332_10",0.944248378276825
"5403_1",0.0030922889709472656
"1514_7",0.3341600298881531
"7904_1",0.01766335964202881
"10550_2",0.5440976619720459
"11442_10",0.8141007423400879
"2821_3",0.01818746328353882
"5766_1",0.0048233866691589355
"8061_9",0.9958912134170532
"2166_1",0.0073046088218688965
"6206_1",0.013015151023864746
"11124_2",0.029028475284576416
"7625_10",0.7817127704620361
"90_9",0.9896953105926514
"7959_10",0.9953281283378601
"7029_10",0.8283713459968567
"779_8",0.9877001047134399
"1101_4",0.019278794527053833
"11189_4",0.002370685338973999
"9790_4",0.07591450214385986
"10861_1",0.05865144729614258
"5902_2",0.015454918146133423
"9545_10",0.9068316221237183
"3730_1",0.0006912946701049805
"4951_9",0.540373682975769
"3295_1",0.0057038962841033936
"9495_2",0.026779621839523315
"2876_1",0.622893750667572
"2796_1",0.015347301959991455
"10338_3",0.24258500337600708
"10913_7",0.10430210828781128
"4685_2",0.0014195740222930908
"11586_1",0.03537467122077942
"4904_7",0.07675513625144958
"7110_7",0.45779505372047424
"2086_4",0.6155468821525574
"7372_7",0.9496995210647583
"135_9",0.9260302782058716
"7038_3",0.5748193264007568
"1119_2",0.04865187406539917
"5057_8",0.22786381840705872
"3479_10",0.9933445453643799
"6489_8",0.9696391820907593
"4910_8",0.7876479625701904
"5979_10",0.8642557263374329
"11304_1",0.0031644701957702637
"2102_9",0.94207763671875
"8048_1",0.011855542659759521
"12153_7",0.9761841297149658
"4832_8",0.884955883026123
"3079_9",0.8712805509567261
"8254_2",0.0017772912979125977
"7981_7",0.991671621799469
"611_1",0.7816897630691528
"307_10",0.9581180810928345
"8861_3",0.040806472301483154
"4635_4",0.973395824432373
"6197_7",0.901828408241272
"6739_3",0.018788129091262817
"8588_9",0.9550886154174805
"8461_7",0.7437125444412231
"10089_1",0.015048772096633911
"2609_7",0.5565630793571472
"1418_3",0.33106255531311035
"2661_10",0.9676307439804077
"1253_9",0.8382245302200317
"8815_9",0.8821173906326294
"9867_8",0.9766864776611328
"2155_1",0.011610329151153564
"12259_4",0.17079013586044312
"11224_3",0.8358851671218872
"4781_1",0.0030858516693115234
"4354_9",0.9870752692222595
"9629_9",0.5049451589584351
"3629_9",0.9911195039749146
"6445_10",0.9914083480834961
"9526_10",0.9720213413238525
"5138_2",0.02035444974899292
"349_10",0.9133912920951843
"2099_7",0.4026673138141632
"4411_1",0.4231770634651184
"8127_3",0.04387304186820984
"5225_8",0.9865574836730957
"7970_3",0.0155087411403656
"5688_7",0.6129150986671448
"12099_3",0.07839423418045044
"6020_4",0.41763654351234436
"3892_8",0.9886430501937866
"2098_8",0.9899204969406128
"4851_7",0.9844933748245239
"10967_10",0.20021700859069824
"6230_4",0.3608623743057251
"2211_2",0.011793255805969238
"11978_10",0.6232819557189941
"8802_1",0.018187731504440308
"11010_3",0.002629399299621582
"10083_2",0.7997584342956543
"5588_10",0.07053452730178833
"958_10",0.5036803483963013
"6771_4",0.6276147365570068
"6767_9",0.8714022636413574
"7302_10",0.9903409481048584
"5324_3",0.011355608701705933
"7737_10",0.9887106418609619
"8603_10",0.9640364646911621
"3029_7",0.960072934627533
"8640_2",0.009878069162368774
"2139_1",0.0007818937301635742
"6305_10",0.9937530755996704
"6884_7",0.950444221496582
"5534_8",0.9742531776428223
"7619_8",0.979185163974762
"10057_8",0.6434126496315002
"972_7",0.9805012941360474
"6245_8",0.978599488735199
"6627_7",0.9465294480323792
"3621_10",0.27778029441833496
"2290_4",0.9028522968292236
"24_4",0.5939638018608093
"5689_1",0.0010495781898498535
"6497_4",0.0814807116985321
"12405_4",0.9264320731163025
"11720_7",0.9921450018882751
"10088_1",0.015959203243255615
"9258_9",0.9953480362892151
"354_4",0.7197877168655396
"4770_10",0.9608297348022461
"1035_3",0.7596398591995239
"739_1",0.01790866255760193
"6267_7",0.9400143623352051
"1562_8",0.9739107489585876
"1438_1",0.011460453271865845
"281_8",0.9956203699111938
"1818_1",0.19447022676467896
"3943_3",0.014855831861495972
"8116_4",0.4401791989803314
"6984_1",0.014087200164794922
"5330_4",0.006543278694152832
"8821_8",0.9863961935043335
"10484_10",0.9840095639228821
"1886_4",0.0214729905128479
"7943_2",0.4713962972164154
"6438_7",0.973112940788269
"8931_10",0.8323552012443542
"10538_10",0.5773807764053345
"534_10",0.9949547052383423
"7329_2",0.041670918464660645
"6614_2",0.8947693109512329
"710_10",0.8614979982376099
"3120_4",0.13957396149635315
"9046_1",0.005627423524856567
"5638_2",0.022296011447906494
"2455_4",0.054476141929626465
"2652_3",0.2038055956363678
"11006_4",0.026104629039764404
